diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Hypergeusia,Q5958019, , , , , , , , , , , , , , ,C2609164, , ,https://en.wikipedia.org/wiki/Hypergeusia,Taste disorder, 
hyperhidrosis,Q935781, , ,"Hyoscyamine,aluminum chlorohydrex propylene glycol","Q27286540,Q413762", , , , , , , , , , , ,D006945,C78345,https://en.wikipedia.org/wiki/Hyperhidrosis,human medical condition,excessive sweating
hyperkalemia,Q605259, , ,patiromer,Q21284261, , , , , , , , , , ,C0020461,D006947,C37968,https://en.wikipedia.org/wiki/Hyperkalemia,elevated level of potassium (K+) in the blood serum., 
Flegel,Flegel, , , , , , , , , , , , , , , , , , , , 
familial lipoprotein lipase deficiency,Q2349695, , , , , , , , , , , , ,272.3,E78.3,C0023817, ,C84771,https://en.wikipedia.org/wiki/Lipoprotein_lipase_deficiency,familial hyperlipemia characterized by a deficiency of the enzyme lipoprotein lipase and the subsequent build up of chylomicrons and increased plasma concentration of triglycerides,"Burger-Grutz syndrome,Chylomicronemia, Familial,Endogenous hypertriglyceridaemia,Familial fat-induced hypertriglyceridemia,Familial hyperchylomicronemia,Fredrickson type I hyperlipoproteinemia,Fredrickson type I hyperlipoproteinemia (disorder),Fredrickson type I lipaemia,HYPERLIPOPROTEINEMIA, TYPE I,Hyperchylomicronemia, Familial,Hyperlipemia, Essential Familial,Hyperlipemia, Idiopathic, Burger-Grutz Type,Hyperlipoproteinemia, Type 1A,Lipase D Deficiency,Lipd Deficiency,Lipoprotein Lipase Deficiency,Lipoprotein lipase deficiency, familial,Lpl Deficiency,Type I hyperlipoproteinemia,familial LPL deficiency,familial chylomiconemia syndrome,familial chylomicronemia syndrome,familial hyperchylomicronemia (disorder),familial hyperlipoproteinemia type I,familial lipoprotein lipase deficiency (disorder) [Ambiguous],familial lipoprotein lipase deficiency with type I phenotype,hypercholesterinaemic xanthomatosis,hyperchylomicronemia,mixed hyperglyceridemia"
hyperostosis frontalis interna,Q1641052, , , , , , , , , , , , , , ,"C0020494,C4280524,C4280525,C4280526,C4280527",D006957,C84772,https://en.wikipedia.org/wiki/Hyperostosis_frontalis_interna,Human disease, 
hyperreflexia,Q1429154, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Hyperreflexia,symptom,"hyper-reflexia,increased reflex excitability"
type I hypersensitivity,Q5941165, , , , , , , , , , , , , , , ,D006969,C3116,https://en.wikipedia.org/wiki/Type_I_hypersensitivity,"An inflammatory response driven by antigen recognition by antibodies bound to Fc receptors on mast cells or basophils, occurring within minutes after exposure of a sensitized individual to the antigen","GO:0016068,Hypersensitivity, Immediate,hypersensitivity reaction type I disease,immediate hypersensitivity response"
type II hypersensitivity,Q5898312, , , , , , , , , , , , , , , ,D001327,C114345,https://en.wikipedia.org/wiki/Type_II_hypersensitivity,"An inflammatory response resulting in cell death or dysfunction mediated by activation of the classical complement pathway or induction of effector cell phagocytosis, cytolysis mechanisms via complement or Fc receptors following the binding of antibo", 
International Journal of Hyperthermia,Q332272, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/International_Journal_of_Hyperthermia,peer-reviewed scientific journal, 
hypertryptophanemia,Q5958803, , , , , , , , , , , , , ,E70.8,C2931837,C538393, ,https://en.wikipedia.org/wiki/Hypertryptophanemia,medical condition,"HYPERTRYPTOPHANEMIA, FAMILIAL"
Urticarial vasculitis,Q7901365, , , , , , , , , , , , , , ,C1304408, , ,https://en.wikipedia.org/wiki/Urticarial_vasculitis,skin condition,"Anti-C1q vasculitis,Chronic urticaria as a manifestation of venulitis,Hypocomplementemic urticarial vasculitis syndrome,Hypocomplementemic vasculitis,Mac Duffie syndrome,Unusual lupus-like syndrome"
Hypodysfibrinogenemia,Q42417349, , , , , , , , , , , , , ,D68.2,C0272350, , ,https://en.wikipedia.org/wiki/Hypodysfibrinogenemia,human disease,familial hypodysfibrinogenemia
Hypokalemic sensory overstimulation,Q48837404, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Hypokalemic_sensory_overstimulation,medical condition, 
Presurgical evaluation in patients with hypothalamic hamartomas,Q58417119, , , , , , , , , , , , , , , , , , , , 
Ichthyoallyeinotoxism,Q5986402, , , , , , , , ,hallucinogenic fish,Q17077413, , , , ,C1562426, , ,https://en.wikipedia.org/wiki/Ichthyoallyeinotoxism,hallucination caused by eating certain species of fish,hallucinogenic fish inebriation
adolescent idiopathic scoliosis,Q55950311, , , , , , , , , , , , , , ,C2700406, , ,https://en.wikipedia.org/wiki/Adolescent_idiopathic_scoliosis,human disease,"Adolescent Idiopathic Scoliosis,Adolescent Isolated Scoliosis,IS1,SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 1,SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 1, IS1"
Idiopathic sclerosing mesenteritis,Q17048348, , , , , , , , , , , , , ,K65.8,"C0025470,C0267770", , ,https://en.wikipedia.org/wiki/Idiopathic_sclerosing_mesenteritis,medical condition,"ISM,IgG4-related mesenteritis,Isolated mesenteric lipodystrophy,Lipomatous mesenteritis,Liposclerotic mesenteritis,Mesenteric lipogranuloma,Mesenteric panniculitis,Sclerosing mesenteritis,mesenteric panniculitis"
Iminoglycinuria,Q6004091, , , , , , , , , , , , ,270.8,E72.0,C0268654,C536285, ,https://en.wikipedia.org/wiki/Iminoglycinuria,medical condition,IMINOGLYCINURIA
fused mandibular incisors,Q55781136, , , , , , , , , , , , , ,K00.2,"C2931081,C3494175",C535997, , , ,"'Double Tooth',Double tooth,INCISORS, FUSED MANDIBULAR"
infantile apnea,Q25324240, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Infantile_apnea,medical condition,Apnea of infancy
Infantile digital fibromatosis,Q16917828, , , , , , , , , , , , ,238.8,M72.8,C1318562, ,C3456,https://en.wikipedia.org/wiki/Infantile_digital_fibromatosis,human disease,"Asymptomatic nodular proliferation of fibrous tissue on the dorsal and lateral aspects of the fingers or toes,Digital Fibrous Tumor of Reye,IDF,Inclusion Body Fibromatosis,Inclusion body fibromatosis,Infantile Digital Fibroma/Fibromatosis,Infantile Digital Fibromatosis,Recurring digital fibrous tumor of childhood,Reye Tumor,Reye tumor,Reye's Tumor,inclusion body fibromatosis"
iodine deficiency,Q18377123, , , , , , , , , , , , , , ,C0342199, , ,https://en.wikipedia.org/wiki/Iodine_deficiency,Human disease,obsolete iodine deficiency
iron deficiency anemia,Q954674, , ,"Ferumoxides,ferric carboxymaltose,ferrous gluconate dihydrate,ferrous sulfate heptahydrate,iron,iron sucrose,iron(II) fumarate,sodium ferric gluconate complex","Q20817270,Q27105054,Q27290556,Q27888379,Q416370,Q47495792,Q677,Q7553318", , , , , , ,Mentzer index,Q6817662,"280.8,280.9", ,"C0029810,C0162316",D018798,C84484,https://en.wikipedia.org/wiki/Iron-deficiency_anemia,anemia caused by a lack of iron,"Anemia, Iron-Deficiency,IDA,Iron-Deficiency Anemia,iron deficiency anaemia"
hemangioendothelioma,Q5710984, , , , , , , , , , , , , , ,C0018915,D006390,C3084,https://en.wikipedia.org/wiki/Hemangioendothelioma,group of vascular neoplasms,"Angioendothelioma,Hemangioendothelioma"
Keratolytic winter erythema,Q1976193, , , , , , , , , , , , ,695.89, ,C0406756,C536155, ,https://en.wikipedia.org/wiki/Keratolytic_winter_erythema,medical condition,"Erythrokeratolysis hiemalis,Erythrokeratolysis hiemalis ichthyosis,KERATOLYTIC WINTER ERYTHEMA,KERATOLYTIC WINTER ERYTHEMA, KWE,KWE,Oudtshoorn Skin Disease,Oudtshoorn disease,Oudtshoorn skin"
Kounis syndrome,Q6434647, , , , , , , , ,hypersensitivity,Q5958765, , , , ,C2609176, , ,https://en.wikipedia.org/wiki/Kounis_syndrome,medical condition,allergic acute coronary syndrome
John Langdon Down,Q315940, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/John_Langdon_Down,British physician and first person to describe Down syndrome (1828-1896),John Langdon Haydon Down
lead poisoning,Q110315,"Burton line,abdominal pain,anemia,anorexia,arterial hypertension,colic,constipation,encephalopathy,eye irritation,facial pallor,fatigue,insomnia,kidney disease,malnutrition,paralysis,tremor,weight loss","Q1054718,Q107231,Q11820606,Q12167,Q13522706,Q178436,Q183425,Q1869874,Q21111985,Q223907,Q254327,Q41861,Q5000947,Q5445,Q576349,Q718113,Q9690","D-penicillamine,dimercaprol,meso-2,3-dimercaptosuccinic acid","Q413968,Q421239,Q423814", , , , ,lead,Q708,Blood lead level,Q3392515,"984.8,984.9",T56.0,C0023176,D007855, ,https://en.wikipedia.org/wiki/Lead_poisoning,"poisoning by lead in the body, especially affects the brain","Lead intoxication,Plumbism,Saturnism"
left ventricular hypertrophy,Q1628627, , , , , , , , , , , , , , ,C0149721,D017379, ,https://en.wikipedia.org/wiki/Left_ventricular_hypertrophy,medical condition, 
French Canadian Leigh disease,Q66084875, , , , , , , , , , , , , ,G3L8,C1857355, , , ,human disease,"French Canadian type COX deficiency,French Canadian type Leigh syndrome,French Canadian type cytochrome c oxidase deficiency,Saguenay Lac saint Jean type COX deficiency,Saguenay Lac saint Jean type Leigh syndrome"
Levator ani syndrome,Q6534949, , , , , , , , , , , , , , ,C0423738,C535890, ,https://en.wikipedia.org/wiki/Levator_ani_syndrome,medical condition,"Levator ani spasm syndrome,Levator ani syndrome,anorectal spasm,painful spasm of anus,paroxysmal proctalgia,proctalgia fugax,psychogenic anal spasm"
Lichen planopilaris,Q6543201, , , , , , , , , , , , , ,L66.1,C0023645,C535892, ,https://en.wikipedia.org/wiki/Lichen_planopilaris,"Lichen planopilaris (LPP) is a rare cutaneous variant of lichen planus (see this term) which affects hair follicles. It may occur on its own or in association with more common forms of lichen planus, usually classical type and/or oral lichen planus.","Follicular lichen planus,LPP,Lichen follicularis,Lichen planus follicularis"
lichen spinulosus,Q6543215, , , , , , , , , , , , , , ,C0263373, , ,https://en.wikipedia.org/wiki/Lichen_spinulosus,medical condition,keratosis spinulosa
lissencephaly due to LIS1 mutation,Q55999740, , , , , , , , , , , , , ,Q04.3,CL939321, , , ,human disease,"Lissencephaly Sequence, Isolated,PAFAH1B1-related lissencephaly,Subcortical Band Heterotopia,Subcortical Laminar Heterotopia"
Livedoid dermatitis,Q1335036, , , , , , , , , , , , , , , ,D065148, ,https://en.wikipedia.org/wiki/Livedoid_dermatitis,medical condition,"Embolia cutis medicamentosa,Nicolau syndrome"
Light: Science & Applications,Q29310572, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Light:_Science_%26_Applications,journal,"Guang: Kexue Yu Yingyong,Light Sci Appl,Light, science & applications"
hereditary lymphedema,Q1996246, , , , , , , , , , , , ,757.0,Q82.0,"C1313885,C1704423",D008209, ,https://en.wikipedia.org/wiki/Milroy%27s_disease,"lymphedema commonly located in legs, caused by congenital abnormalities in the lymphatic system","Congenital lymphedema,Congenital primary lymphedema,Hereditary lymphedema type I,Milroy disease,Milroy's disease,Nonne-Milroy lymphedema,Nonne-Milroy-Meige syndrome"
Lymphomatoid papulosis,Q1878745, , , , , , , , , , , , ,447.8,"C86.6,L41.2",C0206182,D017731,C3721,https://en.wikipedia.org/wiki/Lymphomatoid_papulosis,medical condition,LyP
macrophagic myofasciitis,Q3331434, , , , , , , , , , , , , ,M60.8,C2931639,C537829, ,https://en.wikipedia.org/wiki/Macrophagic_myofasciitis,human disease,"MMF,Macrophagic myofasciitis, childhood"
Malonyl-CoA decarboxylase deficiency,Q6744526, , , , , , , , , , , , , ,E72.8,C0342793,C535702, ,https://en.wikipedia.org/wiki/Malonyl-CoA_decarboxylase_deficiency,Malonic aciduria is a metabolic disorder caused by deficiency of malonyl-CoA decarboxylase (MCD),"MALONYL-CoA DECARBOXYLASE DEFICIENCY,malonic aciduria"
Marek's disease,Q53843869, , , , , , , , ,infection,Q166231, , , , , ,D008380,C84884,https://en.wikipedia.org/wiki/Marek%27s_disease,highly contagious viral neoplastic disease in chickens,"MD,Marek disease"
marfanoid hypermobility syndrome,Q55781208, , , , , , , , , , , , , , ,C0268365,C531742, , ,human disease,"Contractural arachnodactyly,MARFANOID HYPERMOBILITY SYNDROME,marfanoid joint hypermobility syndrome"
Non-chromosome 15 marker chromosome in a Prader-Willi syndrome patient with uniparental disomy,Q57557316, , , , , , , , , , , , , , , , , , , , 
sociogenic illness,Q4532199, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Mass_psychogenic_illness,spread of illness symptoms through a population where there is no viral or bacterial agent responsible for contagion,"MPI,epidemic hysteria,mass hysteria,mass psychogenic disorder,mass psychogenic illness,mass sociogenic illness"
systemic mastocytosis,Q3851644, , , , , , , , , , , , , ,D47.02,C0221013,D034721,C9235, ,human disease,"Mastocytosis, Systemic,SMCD - systemic mast cell disease,systemic tissue mast cell disease"
familial Mediterranean fever,Q1144618,inflammation,Q101991,(+/-)-Colchicine,Q26998324, , , , , , , , ,277.31,M04.1,C0031069,D010505,C84707,https://en.wikipedia.org/wiki/Familial_Mediterranean_fever,Human disease,"FAMILIAL MEDITERRANEAN FEVER,FAMILIAL MEDITERRANEAN FEVER, FMF,FMF,Familial Mediterranean Fever, Autosomal Recessive,Polyserositis, Familial Paroxysmal,Polyserositis, Recurrent,benign paroxysmal peritonitis"
meningococcal septicemia,Q18966489, , , , , , , , , , , , , , ,C0025306, , , ,Human disease,"Meningococcal sepsis,Meningococcal septicaemia,Meningococcemia,Meningococcemia (disorder),Meningococcemia, unspecified (disorder),obsolete meningococcal septicemia"
metageria,Q6822520, , , , , , , , , , , , , , , ,C538187, ,https://en.wikipedia.org/wiki/Metageria,medical condition,Acrogeria type Gottron
Michels Caskey syndrome,Q6837318, , , , , , , , , , , , , , ,C2931537,C537576, ,https://en.wikipedia.org/wiki/Michels_Caskey_syndrome,medical condition,Hypoplastic thumb - mullerian aplasia
Microcoria,Q720101, , , , , , , , , , , , , , ,C1303009,C537550, ,https://en.wikipedia.org/wiki/Microcoria,"2 mm in diameter) from birth, peripheral iris hypopigmentation and transillumination defects leading to errors of refraction (myopia, astigmatism) and sometimes juvenile open angle glaucoma","Chromosome 13Q32 Deletion Syndrome,Congenital miosis,MICROCORIA, CONGENITAL,Mcor,Miosis, Congenital,Pinhole pupils"
Microinfarct,Q18344610, , , , , , , , , , , , , , ,CL1379045, , ,https://en.wikipedia.org/wiki/Microinfarct, ,Cerebral microinfarction
mild cognitive impairment,Q1472703, , , , ,attention deficit hyperactivity disorder,Q181923, , , , , , , , ,C0234985, , ,https://en.wikipedia.org/wiki/Mild_cognitive_impairment,brain function syndrome,MCI
MN1,Q15322457, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/MN1_(gene),protein-coding gene in the species Homo sapiens,"CEBALID,MGCR,MGCR1,MGCR1-PEN,MN1 proto-oncogene, transcriptional regulator,dJ353E16.2,meningioma (disrupted in balanced translocation) 1"
Mondini dysplasia,Q1944248, , , , , , , , , , , , , , ,"C0395941,C1857078", , ,https://en.wikipedia.org/wiki/Mondini_dysplasia,medical condition,Mondini defect
Mondor's disease,Q555816, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Mondor%27s_disease,medical condition, 
[Monge's disease: a forgotten eponym?],Q95484494, , , , , , , , , , , , , , , , , , , , 
Morel's ear,Q6911278, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Morel%27s_ear, , 
Spastic ataxia-corneal dystrophy syndrome,Q24977247, , , , , , , , , , , , , ,G11.8,C1849085,C536989, ,https://en.wikipedia.org/wiki/Spastic_ataxia-corneal_dystrophy_syndrome,"Mousa-AlDin-AlNassar syndrome is characterised by the presence of spastic ataxia in association with bilateral congenital cataract, corneal dystrophy, and nonaxial myopia","Bedouin spastic ataxia syndrome,Mousa-Al Din-Al Nassar syndrome,SPINOCEREBELLAR DEGENERATION WITH MACULAR CORNEAL DYSTROPHY, CONGENITAL CATARACTS, AND MYOPIA,Spastic ataxia-ocular anomalies syndrome,spastic ataxia-corneal dystrophy syndrome"
multiple organ dysfunction syndrome,Q1193870, , , , , , , , , , , , ,995.92, , ,D009102,C75568,https://en.wikipedia.org/wiki/Multiple_organ_dysfunction_syndrome,altered organ function in an acutely ill patient requiring medical intervention to achieve homeostasis.,"MODS,MOF,MOF , multiple organ failure,MSOF,multi system organ failure,multi-system organ failure,multiple organ failure,multisystem organ failure"
dermal myiasis,Q4226389, , , , , , , , , , , , , ,B87.0,C0027031, , , ,human disease,Cutaneous myiasis
Myxozoa,Q134882, , , , , , , , , , , , , , , ,D055764, ,https://en.wikipedia.org/wiki/Myxozoa,Unranked parasitic microscopic cnidarians, 
nemaline myopathy 5,Q32144946, , , , , , , , , , , , , ,G71.2,C1854380,C538397, , ,nemaline myopathy that has material basis in homozygous mutation in the TNNT1 gene on chromosome 19q13,"ANM,Amish nemaline myopathy,NEM5,NEMALINE MYOPATHY 5,NEMALINE MYOPATHY 5, NEM5,Nemaline Myopathy type 5,Nemaline Myopathy, Amish Type,nemaline myopathy 5, Amish type"
necrophilia,Q181843, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Necrophilia,"a pathological attraction to dead bodies, especially sexual attraction or intercourse","necrochlesis,necrocoitus,necrolagnia,necrophiliac,necrophilism,thanatophilia"
"neural tube defects, folate-sensitive",Q55999628, , , , , , , , , , , , , , ,"C1866558,C1866559", , , ,human disease,"NEURAL TUBE DEFECTS, FOLATE-SENSITIVE,NEURAL TUBE DEFECTS, FOLATE-SENSITIVE, NTDFS,NTDFS,Ntd, Folate-Sensitive,Spina Bifida, Folate-Sensitive,folate-sensitive neural tube defect"
neurofibrillary tangle,Q767442, , , , , , , , , , , , , , ,C0085400,D016874, ,https://en.wikipedia.org/wiki/Neurofibrillary_tangle,"Intracellular mass of paired, helically wound protein filaments (also called PHF) lying in the cytoplasm of neuronal cell bodies and neuritic cell processes. Neurofibrillary tangles contain an abnormally phosphorylated form of a microtubule-associate",GO:0097418
neurofibromatoses,Q847605, , , , , , , , , , , , ,"237.7,237.70,237.71,237.72","Q85.00,Q85.01,Q85.02","C0027831,C0027832,C0162678,C0220695",D017253,"C3273,C3274,C6727",https://en.wikipedia.org/wiki/Neurofibromatosis,human diseases,"Acoustic neurofibromatosis,NEUROFIBROMATOSIS, TYPE IV, OF RICCARDI,NEUROFIBROMATOSIS, TYPE IV, OF RICCARDI, NF4,NF4,Neurofibromatosis,Neurofibromatosis 1,Neurofibromatosis type 4,Neurofibromatosis, Atypical,Neurofibromatosis, NF,Neurofibromatosis, Variant Form(S) of,Nf 4,Recklinghausen's neurofibromatosis,central Neurofibromatosis,neurofibromatosis,neurofibromatosis type 1,neurofibromatosis type 2,neurofibromatosis type 4,neurofibromatosis type IV,peripheral Neurofibromatosis,type IV neurofibromatosis of riccardi,von Reklinghausen disease"
neurotoxic disorder,Q26989045, , , , , , , , ,neurotoxicity,Q3338704, , , , , ,D020258, , ,class of disease,neurotoxicity syndromes
nicotine withdrawal,Q3961638, , , , , , , , ,smoking cessation,Q2462253, , , , , , , ,https://en.wikipedia.org/wiki/Nicotine_withdrawal,process of withdrawing from nicotine addiction, 
"Niemann-Pick disease, type C1",Q50349678, , , , , , , , , , , , , ,E75.2,"C0220756,C0268247,C1850363,C3179455", ,C126864, ,"Type C Niemann-Pick disease associated with a mutation in the gene NPC1, encoding Niemann-Pick C1 protein","NIEMANN-PICK DISEASE, TYPE C1,NIEMANN-PICK DISEASE, TYPE C1, NPC1,NPC1,Neurovisceral Storage Disease With Vertical Supranuclear Ophthalmoplegia,Niemann-Pick Disease With Cholesterol Esterification Block,Niemann-Pick Disease Without Sphingomyelinase Deficiency,Niemann-Pick Disease, Chronic Neuronopathic Form,Niemann-Pick Disease, Nova Scotian Type,Niemann-Pick Disease, Subacute Juvenile Form,Niemann-Pick Disease, Type C,Niemann-Pick Disease, Type D,Type C1 Niemann-Pick Disease"
noise-induced hearing loss,Q1475712, , , , , , , , ,acoustic trauma,Q2230578, , ,388.12, ,"C0018781,C2751629",D006317,C34664,https://en.wikipedia.org/wiki/Noise-induced_hearing_loss,condition in which a person loses the ability to hear due to exposure to high intensity sound,"NIHL,hearing loss, noise-induced,noise induced hearing loss"
nonverbal learning disorder,Q1417880, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Nonverbal_learning_disorder,medical condition, 
notalgia paresthetica,Q494925, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Notalgia_paresthetica,neuropathy causing itching between the shoulder blades, 
Role of the Central and Peripheral Retina upon Optokinetic Nystagmus,Q58266551, , , , , , , , , , , , , , , , , , , , 
foveal hypoplasia-presenile cataract syndrome,Q56013824, , , , , , , , , , , , , ,H26.0,C2931644,C537858, , ,human disease,O'Donnell-Pappas syndrome
Basophil activation test is a useful tool in occupational asthma due to iroko wood,Q95569345, , , , , , , , , , , , , , , , , , , , 
toxoplasmic chorioretinitis,Q7830466, , , , , , , , , , , , ,130.7, ,C0040561,D014126, ,https://en.wikipedia.org/wiki/Toxoplasmic_chorioretinitis,Human disease,"Chorioretinitis due to toxoplasmosis,Conjunctivitis due to acquired toxoplasmosis (disorder),Conjunctivitis due to toxoplasmosis,Ocular toxoplasmosis (disorder),Toxoplasma chorioretinitis,Toxoplasma conjunctivitis,Toxoplasmosis chorioretinitis (disorder),obsolete ocular toxoplasmosis,ocular toxoplasmosis"
Ogilvie's Syndrome,Q93860628, , , , , , , , , , , , , , , , , , , , 
oligodactyly,Q975088, , , , , , , , , , , , , , ,"C0728895,C3887496", , ,https://en.wikipedia.org/wiki/Oligodactyly,Presence of four or fewer digits on a hand or foot,Absent finger
Olney's lesions,Q2657006, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Olney%27s_lesions,NMDA receptor antagonist neurotoxicity,NMDA receptor antagonist neurotoxicity
Omodysplasia 2,Q48989848, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Omodysplasia_2,medical condition, 
ingrown nail,Q1060425, , , , , , , , , , , , , , ,C0027343,D009263, ,https://en.wikipedia.org/wiki/Ingrown_nail,Common nail disease, 
Onychogryphosis,Q2495793, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Onychogryphosis,medical condition, 
onychomadesis,Q7095151, , , , , , , , , , , , , ,L60.8, , , ,https://en.wikipedia.org/wiki/Onychomadesis,medical condition, 
Onychomatricoma,Q7095153, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Onychomatricoma,neoplasm involving a UBERON:0002283,"UBERON:0002283 neoplasm (disease),onychomatricoma"
Onychophosis,Q7095156, , , , , , , , , , , , , , ,CL548940, , ,https://en.wikipedia.org/wiki/Onychophosis, , 
Opioid-induced hyperalgesia,Q17146561, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Opioid-induced_hyperalgesia,Pain caused by opiod addiction, 
Organophosphate and Carbamate Poisoning,Q55954361, , , , , , , , , , , , , , , , , , , , 
orthostatic intolerance,Q7104932, , , , , , , , , , , , , , ,C1535893,D054971, ,https://en.wikipedia.org/wiki/Orthostatic_intolerance,Human disease,"IRRITABLE HEART,MITRAL VALVE PROLAPSE SYNDROME,NEUROCIRCULATORY ASTHENIA,ORTHOSTATIC INTOLERANCE"
ocetiope,Q913236, , , , , , , , , , , , , , , ,D010011, ,https://en.wikipedia.org/wiki/Osteocyte,bone cell with single core,osteocytes
otopalatodigital syndrome,Q56014249, , , , , , , , , , , , , ,Q87.0, , , ,https://en.wikipedia.org/wiki/Oto-palato-digital_syndrome,x-linked recessive genetic disorders,"Oto-palato-digital syndrome,Taybi syndrome"
Ovarian remnant syndrome,Q48834864, , , , , , , , , , , , , , ,C0271614, , ,https://en.wikipedia.org/wiki/Ovarian_remnant_syndrome,medical condition, 
Overwhelming post-splenectomy infection,Q2106293, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Overwhelming_post-splenectomy_infection,medical condition, 
extramammary Paget's disease,Q3077016, , , , , , , , , , , , , , , ,D010145,C3302,https://en.wikipedia.org/wiki/Extramammary_Paget%27s_disease,human disease,"Extramammary Paget's disease,Extramammary Paget's disease (morphologic abnormality),Paget Disease, Extramammary,Paget's disease, extramammary, excluding Paget's disease of bone (morphologic abnormality),extramammary Paget disease,obsolete extramammary Paget's disease"
Panayiotopoulos syndrome,Q7130160, , , , , , , , , , , , ,345.80,G40.0, , , ,https://en.wikipedia.org/wiki/Panayiotopoulos_syndrome,human disease,"Early-onset benign childhood occipital epilepsy,Panayiotopoulos syndrome"
Pancreas divisum,Q585140, , , , , , , , , , , , , , ,C0266270, , ,https://en.wikipedia.org/wiki/Pancreas_divisum,congenital disorder of digestive system, 
chronic pancreatitis,Q1996053, , , , , , , , , , , , , , ,"C0149521,C4014770",D050500,C84637,https://en.wikipedia.org/wiki/Chronic_pancreatitis,human disease,"Hereditary pancreatitis,obsolete relapsing pancreatitis,relapsing pancreatitis"
parathyroid carcinoma,Q40301, , , , , , , , , , , , ,194.1,C75.0,"C0030521,C0153653,C0687150",D010282,"C3313,C4906,C9322",https://en.wikipedia.org/wiki/Parathyroid_carcinoma,endocrine disease,"Malignant Neoplasm of Parathyroid,Malignant Neoplasm of the Parathyroid Gland,Malignant Parathyroid Gland Tumor,Malignant Parathyroid Neoplasm,Malignant Parathyroid Tumor,Malignant Tumor of Parathyroid,Malignant Tumor of the Parathyroid,Malignant Tumor of the Parathyroid Gland,cancer of parathyroid gland,carcinoma of Parathyroid gland,malignant neoplasm of parathyroid gland,malignant neoplasm of the Parathyroid,malignant parathyroid gland neoplasm,malignant tumor of parathyroid gland,malignant tumor of parathyroid gland (disorder),parathyroid gland adenocarcinoma,parathyroid gland cancer"
Y chromosome microdeletion,Q8046191, , , , , , , , , , , , , ,Q98.6,"C1507149,C2931163",C536297, ,https://en.wikipedia.org/wiki/Y_chromosome_microdeletion,Male sterility due to chromosome Y deletion is characterized by a severe deficiency of spermatogenesis. Chromosome Y deletions are a frequent genetic cause of male infertility.,"Male sterility due to chromosome Y deletion,Y chromosome infertility,partial chromosome Y deletion"
Patterson syndrome,Q7148484, , , , , , , , , , , , , ,E34.8,C1868546,C536310, ,https://en.wikipedia.org/wiki/Patterson_syndrome,human disease,"PATTERSON PSEUDOLEPRECHAUNISM SYNDROME,Patterson syndrome,pseudoleprechaunism"
T-cell childhood acute lymphocytic leukemia,Q26492839, , , , , , , , , , , , , , ,C0279583, ,C7953, ,childhood acute lymphoblastic leukemia that has material basis in T-cells,"Childhood Precursor T-Lymphoblastic Leukemia,Childhood T-ALL,Childhood T-Cell Acute Lymphoblastic Leukemia,T Acute Lymphoblastic Leukemia,T-Cell Childhood ALL,T-Cell Childhood Acute Lymphoblastic Leukemia,T-Cell Childhood Acute Lymphocytic Leukemia,T-Cell Pediatric ALL,T-Cell Pediatric Acute Lymphoblastic Leukemia,T-Cell Pediatric Acute Lymphocytic Leukemia,childhood T acute lymphoblastic leukemia"
perioral dermatitis,Q1114789, , , , , , , , , , , , , , ,"C0263449,C0424489",D019557, ,https://en.wikipedia.org/wiki/Perioral_dermatitis,medical condition, 
Reconstituted Immunity against Persistent Parvovirus B19 Infection in a Patient with Acquired Immunodeficiency Syndrome after Highly Active Antiretroviral Therapy,Q57610654, , , , , , , , , , , , , , , , , , , , 
SC phocomelia syndrome,Q52956039, , , , , , , , , , , , , , ,C0392475, ,C4681, ,human disease,"Hypomelia Hypotrichosis Facial hemangioma syndrome,Phocomelia-Pseudothalidomide Syndrome,SC PHOCOMELIA SYNDROME,SC PSEUDOTHALIDOMIDE SYNDROME"
