diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
déficit en adénosine monophosphate désaminase,Q1956662, , , , , , , , , , , , ,277.2,G71.3,"C0268123,C2752073,C2931781",C538234, , , , 
myoglobinurie,Q1956682, , , , , , , , , , , , , ,R82.1,C0027080,D009212,C114705,https://fr.wikipedia.org/wiki/Myoglobinurie, , 
myopathie myotonique proximale,Q1956715, , , , , , , , , , , , ,359.2,"G71.1,G71.19",C2931689, ,C84680,https://fr.wikipedia.org/wiki/Myopathie_myotonique_proximale, ,"Myopathie Myotonique Proximale,dystrophie myotonique proximale,dystrophie myotonique type 2"
syndrome de persistance des canaux de Müller,Q1958739, , , , , , , , , , , , ,752.89,Q55.8,C1849930,C536665,C120188,https://fr.wikipedia.org/wiki/Syndrome_des_canaux_de_M%C3%BCller_persistants,maladie,"PMDS,Syndrome des canaux de Müller persistants,dérivés müllériens persistants,homme à utérus"
syndrome de Naegeli-Franceschetti-Jadassohn,Q1963423, , , , , , , , , , , , , ,Q82.4,C0343111,C538331, , , , 
pentosurie,Q1965082, , , , , , , , , , , , ,271.8,E74.8,C0268162,C536652, , ,présence de pentoses dans les urines,déficit en Xylitol déshydrogénase
Maladie de Shwachman,Q1970052, , , , , , , , , , , , , ,D61.0,C0272170,D000081003,C61235,https://fr.wikipedia.org/wiki/Maladie_de_Shwachman, , 
Maladie de Kennedy,Q1995327, , , , , , , , , , , , , ,G12.2,"C0393547,C0752353,C1839259,C2931395",D055534,C85233,https://fr.wikipedia.org/wiki/Maladie_de_Kennedy, , 
Cutis marmorata telangiectatica congenita,Q1997180, , , , , , , , , , , , ,757.8,Q82.8,C0345419,C536226, ,https://fr.wikipedia.org/wiki/Cutis_marmorata_telangiectatica_congenita,Maladie congénitale, 
Syndrome d'Okihiro,Q2017218, , , , , , , , , , , , , ,Q87.8,C1623209, , , , ,Syndrome de Duane-anomalie du rayon radial
Albinisme oculo-cutané,Q2017741, , , , , , , , , , , , ,270.2,E70.3,C0078918,D016115,C84941,https://fr.wikipedia.org/wiki/Albinisme_oculo-cutan%C3%A9, ,"Albinisme Oculo-cutané,Albinisme oculo-cutane"
glycoprotéinose,Q2019832, , , , , , , , , , , , , ,"E77.0,E77.1,E77.8,E77.9",C0026697, ,C61267, , , 
ophtalmoplégie externe progressive chronique,Q2026857, , , , , , , , , , , , ,378.72,H49.4,C0162674,D017246, , , , 
syndrome d'Alpers,Q2028015, , , , , , , , , , , , , ,G31.81,C0205710, ,C35257, , ,syndrome de déplétion de l'ADN mitochondrial 4a
Syndrome de Van der Woude,Q2033532,"fente palatine,fistule congénitale de la lèvre","Q3889390,Q5160444", , , , , , , , , , , ,Q38.0,"C0175697,C1834339","C536528,C563529",C74986,https://fr.wikipedia.org/wiki/Syndrome_de_Van_der_Woude, , 
Déficit en carnitine palmitoyltransférase II,Q2033861, , , , , , , , , , , , , , ,C0342790,C535589,C114766,https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_carnitine_palmitoyltransf%C3%A9rase_II, ,Deficit en carnitine palmitoyltransferase II
maladie osseuse de Paget,Q2035074, , , , ,Maladie de Paget du sein,Q1572384, , , , , , , ,M88,C0029401,D010001,C3292,https://fr.wikipedia.org/wiki/Maladie_osseuse_de_Paget,maladie osseuse chronique et localisée,Maladie de Paget osseuse
Nail-Patella syndrome,Q2035109, , , , , , , , , , , , ,759.89,Q87.2,C0027341,D009261,C75120,https://fr.wikipedia.org/wiki/Nail-Patella_syndrome, ,"Nail-Patella Syndrome,Nail-patella syndrome,maladie de Fong,onycho-ostéo-dysplasie,syndrome HOOD,syndrome de Turner-Kieser"
syndrome de Widal,Q2039267, , , , , , , , , , , , , , ,"C1319853,C1858067,C1859648,C1876174",D055963, ,https://fr.wikipedia.org/wiki/Syndrome_de_Widal, , 
syndrome de Papillon-Lefèvre,Q2050791, , , , , , , , , , , , ,759.89,Q82.8,C0030360,D010214,C84992, ,maladie, 
paralysie bulbaire,Q2060353, , , , , , , , , , , , , , ,C4082299, , , , , 
excès apparent en minéralocorticoïdes,Q2065747, , , , , , , , , , , , ,255.3, ,C2936861,D043204,C123231, ,maladie rare,"Déficit en 11-bêta-hydroxystéroïde déshydogénase type 2,EAM,Syndrome d'Ulick,excès apparent de minéralocorticoïdes"
Maladie de Niemann-Pick type C,Q2067267, , , , , , , , , , , , , ,E75.2,C0220756,D052556, ,https://fr.wikipedia.org/wiki/Maladie_de_Niemann-Pick_type_C, , 
hyperlipoprotéinémie type 3,Q2069207, , , , , , , , , , , , , ,E78.2,C0020479,D006952,C34710, , ,Dysbêtalipoprotéinémie familiale
dysplasie spondylo-épimétaphysaire congénitale type Strudwick,Q2123641,insuffisance staturale,Q7502090, , , , , , , , , , ,758.89,Q77.7,C0700635, , , , , 
acidurie glutarique type 1,Q2140501, , , , , , , , , , , , ,270.7,E72.3,C0268595,C536833,C99101, , ,Déficit en glutaryl-CoA déshydrogénase
Syndrome de Silver-Russel,Q2142496, , , , , , , , , , , , ,759.89,Q87.1,C0175693,D056730,C85068,https://fr.wikipedia.org/wiki/Syndrome_de_Silver-Russell,raro disturbo della crescita,Syndrome de Silver Russel
dysplasie réno-hépato-pancréatique,Q2144212, , , , , , , , , , , , , , ,C3809434, , , ,maladie, 
cardiomyopathie restrictive,Q2151267, , , , , , , , , , , , ,425.4,I42.5,C0007196,D002313,C62798,https://fr.wikipedia.org/wiki/Cardiomyopathie_restrictive, , 
syndrome 3C,Q2155008, , , , , , , , , , , , , , ,C0796137,C535313, ,https://fr.wikipedia.org/wiki/Syndrome_3C, ,"dysplasie cranio-cérébello-cardiaque,syndrome de Ritscher-Schinzel"
Tératospermie,Q2161625, , , , , , , , , , , , , ,N46,"C0403824,C0403825",D000072660, ,https://fr.wikipedia.org/wiki/T%C3%A9ratospermie, , 
hernie diaphragmatique congénitale,Q2163245, , , , , , , , , , , , , ,"ICD10CM:Q79.0,K44,K44.9","C0019284,C0235833,C1857284",D065630,C34687,https://fr.wikipedia.org/wiki/Hernie_diaphragmatique_cong%C3%A9nitale, ,Hernie diaphragmatique congenitale
granulomatose septique chronique,Q2165663, , ,interféron gamma-1b,Q582356, , , , , , , , , ,D71,C0018203,D006105,C26788,https://fr.wikipedia.org/wiki/Granulomatose_septique_chronique,maladie familiale (rare) liée au chromosome X,"Granulomatose Septique,Granulomatose septique"
"Amylose ABeta, type néerlandais",Q2182614, , , , , , , , , , , , , , , , , , , , 
endométriose thoracique,Q2188844, , , , , , , , , , , , , , ,C4049489, ,C158138, , , 
hypoplasie pontocérébelleuse type 2A,Q2195280, , , , , , , , , , , , , , ,"C1848526,C2931528",C564738, , , ,PCH2
syndrome de Marshall-Smith,Q2195906, , , , , , , , , , , , ,759.89,Q87.3,C0265211,C536026, , , , 
Maladie de Sanfilippo,Q2200359, , , , , , , , , , , , , ,"E76.2,E76.22","C0026706,C0086647,C0086648",D009084,"C61262,C84897,C84898",https://fr.wikipedia.org/wiki/Maladie_de_Sanfilippo,maladie lysosomale, 
syndrome d'Omenn,Q2214419,"diarrhée,hépatosplénomégalie","Q1260186,Q40878", , , , , , , , , , , ,D81.8,"C1801959,C2700553,C2931884", ,C61240,https://fr.wikipedia.org/wiki/Syndrome_d%27Omenn,maladie,Déficit immunitaire combiné sévère avec hyperéosinophilie
aqueduc du vestibule élargi,Q2241556, , , , , , , , , , , , , , ,C1863752, , , ,type de surdité,"surdité, autosomique récessive, type 4"
hyperlipidémie familiale mixte,Q2242370, , , , , , , , , , , , , ,E78.4,C0020474,D006950,C35637, ,maladie génétique,hyperlipidémie familiale combinée
syndrome de Carpenter,Q2272470, , , , , , , , , , , , , ,Q87.0,C1275078,C563187,C98873, ,maladie, 
Syndrome branchio-oto-rénal,Q2280106, , , , , , , , , , , , ,759.89,Q87.8,C0265234,D019280,C98983,https://fr.wikipedia.org/wiki/Syndrome_branchio-oto-r%C3%A9nal,"syndrome associe des anomalies de l'oreille externe (atrésie ou sténose du conduit auditif externe ou interne, pertuis pré auriculaire) avec une surdité de perception, de transmission ou mixte",Syndrome branchio-oto-renal
Maladie de Naito-Oyanagi,Q2280285, , , , , , , , , , , , ,333.99,G11.8,"C0751776,C0751777,C0751778,C0751779,C0751780,C0751781,C0751782", ,"C122653,C7636",https://fr.wikipedia.org/wiki/Maladie_de_Naito-Oyanagi,"maladie neurodégénérative ayant une évolution progressive qui se manifeste chez l'adulte par une ataxie, une chorée-atéthose, et une démence",Atrophie dentato-rubro-pallido-luysienne
forme infantile de la maladie de surcharge en acide sialique libre,Q2280692, , , , , , , , , , , , , ,E77.8,"C1096902,C1963905,C2930923", , , , , 
syndrome de Stickler,Q2288646, , , , , , , , , , , , ,759.89,Q87.0,C0265253,C537492,C74984,https://fr.wikipedia.org/wiki/Syndrome_de_Stickler,maladie d'origine génétique du tissu conjoncti, 
syndrome de Sjögren-Larsson,Q2291208, , , , , , , , , , , , , ,Q87.1,C0037231,D016111,C85070,https://fr.wikipedia.org/wiki/Syndrome_de_Sj%C3%B6gren-Larsson,forme autosomique récessive de l'Ichtyose apparente dès la naissance, 
Syndrome de Smith-Magenis,Q2295338, , , , , , , , , , , , ,758.33,Q93.5,"C0795864,C1866927",D058496,C75469,https://fr.wikipedia.org/wiki/Syndrome_de_Smith-Magenis, ,Syndrome de smith-magenis
elliptocytose héréditaire,Q2298020,Ovalocyte,Q3358860, , , , , , , , , , ,282.1,D58.1,C0013902,D004612,C35882,https://fr.wikipedia.org/wiki/Elliptocytose_h%C3%A9r%C3%A9ditaire,affection hématologique rare caractérisée par des anomalies du cytosquelette des hématies qui prennent une forme d'ellipse,"Elliptocytose,Elliptocytose hereditaire,Ovalocytose constitutionnelle"
glomérulonéphrite membranoproliférative,Q2299379, , ,éculizumab,Q421617, , , , , , , , , , ,C0017662,D015432,C34644, , , 
myopathie à corps sphéroîdes,Q2309604, , , , , , , , , , , , , ,G71.8,C1866785,C000598645, , ,maladie, 
ataxie spinocérébelleuse type 13,Q2310947, , , , , , , , , , , , , ,G11.2,C1854488,C537195, , , ,SCA13
asthénospermie,Q2329041, , , , , , , , , , , , , ,N46,"C0403823,C3810501",D053627, ,https://fr.wikipedia.org/wiki/Asth%C3%A9nospermie, , 
syndrome de Job,Q2336873, , , , , , , , , , , , , , ,"C1968689,C2936739",D007589,C126342, ,maladie immunitaire,"syndrome de Buckley,syndrome hyper-IgE autosomique dominant"
syndrome de Coffin-Siris,Q2348105, , , , , , , , , , , , , , ,C0265338,C536436,C35321,https://fr.wikipedia.org/wiki/Syndrome_de_Coffin-Siris,"maladie génétique rare responsable d'une déficience intellectuelle, d'un retard de développement et d'une absence d'ongle au cinquième doigt et au cinquième orteil", 
maladie de Canavan,Q2349546, , , , , , , , , , , , , ,E75.2,"C0206307,C3542499",D017825,C84611,https://fr.wikipedia.org/wiki/Maladie_de_Canavan,maladie neuro-dégénérative débutant vers l'âge de trois à six mois et aboutissant inexorablement en quelques années au décès de l'enfant, 
Maladie d'Unverricht-Lundborg,Q2356131, , , , , , , , , , , , , , ,C0751785,D020194,C179710,https://fr.wikipedia.org/wiki/Maladie_d%27Unverricht-Lundborg, ,Maladie d' Unverricht-Lundborg
anémie sidéroblastique liée à l'X avec ataxie,Q2376219, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/An%C3%A9mie_sid%C3%A9roblastique_li%C3%A9e_%C3%A0_l%27X_avec_ataxie, , 
Choroïdérémie,Q2397009, , , , , , , , , , , , ,363.55,H31.21,C0008525,D015794,C34469,https://fr.wikipedia.org/wiki/Choro%C3%AFd%C3%A9r%C3%A9mie,maladie génétique de l’œil récessive liée au chromosome X, 
Syndrome tetra-amélie,Q2406697, , , , , , , , , , , , , ,Q73.0,"C2931216,C2931218",C536498, ,https://fr.wikipedia.org/wiki/Syndrome_tetra-am%C3%A9lie,Maladie humaine,phocomélie de Zimmer
syndrome de Char,Q2411095, , , , , , , , , , , , ,759.89,Q87.8,C1868570,C566815, ,https://fr.wikipedia.org/wiki/Syndrome_de_Char,maladie, 
cholestase intrahépatique récurrente bénigne,Q2449937, , , , , , , , , , , , , , ,C0149841, , , , , 
trisomie 12,Q2454136, , , , , , , , , , , , , , , , ,C36420, , , 
trisomie 14,Q2454139, , , , , , , , , , , , , , , , ,C116344, , , 
trisomie 15,Q2454143, , , , , , , , , , , , , , , , ,C84283, , , 
trisomie 3,Q2454146, , , , , , , , , , , , , , , , ,C36425, , , 
syndrome de Warkany,Q2454191, , , , ,syndrome de Warkany 1 récessif lié à l’X,Q25909446, , , , , , ,758, , ,D014314,C36396,https://fr.wikipedia.org/wiki/Syndrome_de_Warkany,maladie chromosomique congénitale provoquée par la présence d'un chromosome surnuméraire pour la 8e paire.,trisomie 8
syndrome de Donohue,Q2467739, , , , , , , , , , , , , , ,"C0265344,C0271695",D056731,"C131000,C84676", ,maladie,"lépréchaunisme,maladie de Donohue"
Maladie de Wagner,Q2470609, , , , , , , , , , , , , ,H35.5,"C0339540,C1840452",C536075, ,https://fr.wikipedia.org/wiki/Maladie_de_Wagner,Maladie héréditaire, 
maladie d'Urbach-Wiethe,Q2500124, , , , , , , , , , , , ,272.8,E78.8,C0023795,D008065,C84829,https://fr.wikipedia.org/wiki/Maladie_d%27Urbach-Wiethe,trouble génétique rare, 
Syndrome de Birt-Hogg-Dubé,Q2532540, , , , , , , , , , , , ,704.8, ,C0346010,D058249,C28244,https://fr.wikipedia.org/wiki/Syndrome_de_Birt-Hogg-Dub%C3%A9,"associe des manifestations cutanées, des manifestations pulmonaires à type de kystes et/ ou de pneumothorax et des tumeurs du rein",Syndrome de Birt-Hogg-Dube
syndrome hyperéosinophilique,Q2551272, , ,hydroxyurée,Q212272, , , , , , , , , , , ,D017681, , , , 
dysplasie ventriculaire droite arythmogène,Q2555727, , , , , , , , , , , , ,425.4,I42.8,C0349788,D019571,C84571,https://fr.wikipedia.org/wiki/Dysplasie_ventriculaire_droite_arythmog%C3%A8ne, ,"Dysplasie arythmogène du ventricule droit,Dysplasie ventriculaire droite arythmogene,cardiomyopathie ventriculaire droite arythmogène"
Héritage finlandais,Q2567857, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/H%C3%A9ritage_finlandais, ,Heritage finlandais
Xanthomatose cérébrotendineuse,Q2602467, , , , , , , , , , , , , ,E75.5,C0238052,D019294,C84628,https://fr.wikipedia.org/wiki/Xanthomatose_c%C3%A9r%C3%A9brotendineuse,maladie génétique en rapport avec un déficit enzymatique de la stérol 27-hydroxylase,Xanthomatose cerebrotendineuse
anémie sidéroblastique,Q2610084, , , , , , , , , , , , ,285.0,"D64.0,D64.1,D64.2,D64.3",C0002896,D000756,C36078,https://fr.wikipedia.org/wiki/An%C3%A9mie_sid%C3%A9roblastique, , 
thalassémie alpha liée à l'X avec retard mental,Q2613277, , , , , , , , , , , , , ,D56.0,C1845055,C538258,C118631,https://fr.wikipedia.org/wiki/Thalass%C3%A9mie_alpha_li%C3%A9e_%C3%A0_l%27X_avec_retard_mental, ,Thalassemie alpha liee a l'X avec retard mental
maladie de stockage des esters de cholestérol,Q2622714, , , , , , , , , , , , , ,E75.5,C0008384,D015217, ,https://fr.wikipedia.org/wiki/Maladie_de_surcharge_en_esters_de_cholest%C3%A9rol, , 
syndrome de Marinesco-Sjögren,Q2628677, , , , , , , , , , , , ,742.4,G11.1,C0024814, , ,https://fr.wikipedia.org/wiki/Syndrome_de_Marinesco-Sj%C3%B6gren,maladie,syndrome de Marinesco-Sjogren
hémiplégie alternante de l'enfance,Q2632848, , , , , , , , , , , , , ,G98,C3549447,C536589, ,https://fr.wikipedia.org/wiki/H%C3%A9mipl%C3%A9gie_alternante_du_nourrisson,maladie rare,Hémiplégie alternante du nourrisson
hypercholestérolémie familiale,Q2711291, , ,"colésévélam,rosuvastatine,statine,ézétimibe","Q415159,Q417997,Q899036,Q954845", , , , , , , , , ,"E78.00,E78.01","C0020445,C0549399",D006938,"C123416,C34704",https://fr.wikipedia.org/wiki/Hypercholest%C3%A9rol%C3%A9mie_familiale, , 
syndrome d'aplasie du péroné-brachydactylie,Q2718677, , , , , , , , , , , , , ,Q73.8,C1856738,C537931, , , ,"Syndrome d'aplasie du péroné-brachydactylie,Syndrome de Du Pan"
polykystose rénale type dominant,Q2732398, , , , , , , , , , , , , , , ,D016891,C84578,https://fr.wikipedia.org/wiki/Polykystose_r%C3%A9nale_autosomique_dominante,maladie héréditaire monogénique du rein,Polykystose renale type dominant
Cutis laxa,Q2735907, , , , , , , , , , , , , ,Q82.8,"C0010495,C2930812,C4280606",D003483,C84663,https://fr.wikipedia.org/wiki/Cutis_laxa,groupe de maladies génétiques rares des tissus conjonctifs lesquels deviennent inélastiques et plissés, 
Dysplasie septo-optique,Q2756703, , , , , , , , , , , , , , ,C0338503,D025962,C85063,https://fr.wikipedia.org/wiki/Dysplasie_septo-optique, ,"Syndrome de de Morsier,dysplasie septo-optique"
Syndrome de Mowat-Wilson,Q2757585, , , , , , , , , , , , ,759.89,Q43.1,C1856113,C536990,C74999,https://fr.wikipedia.org/wiki/Syndrome_de_Mowat-Wilson, , 
fructosurie,Q2791374, , , , , , , , , , , , , ,"E74.1,E74.11","C0268160,C1416630",C538068, , , , 
achondrogenèse,Q2823145, , , , , , , , , , , , , ,Q77.0,C0001079,C579878,C84527,https://fr.wikipedia.org/wiki/Achondrogen%C3%A8se, ,Achondrogenese
Acidurie 3-méthylglutaconique type 3,Q2823332, , , , , , , , , , , , , ,"E71.1,E71.111",C0574084,C535311, ,https://fr.wikipedia.org/wiki/Acidurie_3-m%C3%A9thylglutaconique_type_3,maladie,"Acidurie 3-methylglutaconique type 3,Acidurie 3-méthylglutaconique Type 3,atrophie optique de Costeff"
Acidurie 4 hydroxy-butyrique,Q2823333, , , , , , , , , , , , , ,E72.8,C0268631,C535803, ,https://fr.wikipedia.org/wiki/Acidurie_4_hydroxy-butyrique, ,Acidurie 4 Hydroxy-butyrique
Acidurie méthacrylique,Q2823334, , , , , , , , , , , , , ,E71.1,C0342738,C562803, ,https://fr.wikipedia.org/wiki/Acidurie_m%C3%A9thacrylique, ,"Acidurie Méthacrylique,Acidurie methacrylique"
acidurie fumarique,Q2823337, , , , , , , , , , , , ,282.3,E88.8,"C0342770,C2936826",C538191, ,https://fr.wikipedia.org/wiki/Acidurie_fumarique,"maladie génétique de transmission récessive, rare mais aux conséquences lourdes chez les enfants survivant aux malformations fœtales", 
acropachie thyroïdienne,Q2823497, , , , , , , , , , , , , ,Q68.1,"C0345408,C1861514", ,C34491,https://fr.wikipedia.org/wiki/Acropachie_thyro%C3%AFdienne, ,Acropachie
déficience en Facteur XII,Q2841213, , , , , , , , , , , , ,286.3,D68.2,C0015526,D005175,C131740, , , 
amylose de la transthyrétine,Q2844603, , , , , , , , , , , , ,277.39,"E85.1+,G63.3*","C0206245,C2751492,C3151470,C3151471", ,"C84554,C84555",https://fr.wikipedia.org/wiki/Amylose_%C3%A0_transthyr%C3%A9tine, ,"Amylose De La Transthyrétine,Amylose de la transthyretine,paramiloidose"
ataxie de Charlevoix-Saguenay,Q2868786, , , , , , , , , , , , , ,G11.1,C1849140,C536787,C154614,https://fr.wikipedia.org/wiki/Ataxie_de_Charlevoix-Saguenay,"maladie neurologique, évolutive et héréditaire","ARSACS,ataxie spastique type 6"
Ataxie cérébelleuse type 6,Q2868788, , , , , , , , , , , , , ,G11.2,C0752124, ,C142838,https://fr.wikipedia.org/wiki/Ataxie_c%C3%A9r%C3%A9belleuse_type_6, ,"Ataxie Cérébelleuse Type 6,Ataxie cerebelleuse type 6"
ataxie paroxystique héréditaire,Q2868790, , , , , , , , , , , , , ,G11.8,C1720416,C535506, ,https://fr.wikipedia.org/wiki/Ataxie_paroxystique_h%C3%A9r%C3%A9ditaire, ,ataxie épisodique type 2
Ataxie avec déficit isolé en vitamine E,Q2868792, , , , , , , , , , , , ,"269.1,334.3",G11.1,C1848533,C535393,C155996,https://fr.wikipedia.org/wiki/Ataxie_avec_d%C3%A9ficit_isol%C3%A9_en_vitamine_E,ataxie héréditaire d'origine génétique très rare et sévère entraînant des troubles de la marche et de l'équilibre,"AVED,Ataxie Avec Déficit Isolé En Vitamine E,Ataxie avec deficit isole en vitamine E,Ataxie avec déficit isolé en vitamine e"
Atrophie optique type I,Q2869820, , , , , , , , , , , , , ,H47.2,C0338508, ,C169000,https://fr.wikipedia.org/wiki/Atrophie_optique_type_I, ,"Atrophie Optique Type I,Atrophie optique type i"
atélostéogenèse de type II,Q2870197, , , , , , , , , , , , , , , ,C535395, ,https://fr.wikipedia.org/wiki/At%C3%A9lost%C3%A9ogen%C3%A8se_de_type_II, ,"Atelosteogenese de type II,Atélostéogenèse De Type II,Atélostéogenèse de type ii"
acidose tubulaire rénale distale,Q2896802, , , , , , , , , , , , , , , , ,C123217, , , 
Cataracte congénitale - dysmorphie faciale - neuropathie,Q2941671, , , , , , , , , , , , ,759.89,Q87.8,C1858726,C565822, ,https://fr.wikipedia.org/wiki/Cataracte_cong%C3%A9nitale_-_dysmorphie_faciale_-_neuropathie,maladie,"Cataracte Congénitale - Dysmorphie Faciale - Neuropathie,Cataracte congenitale - dysmorphie faciale - neuropathie"
chondrodysplasie métaphysaire type Jansen,Q2964433, , , , , , , , , , , , , , , ,C537564, ,https://fr.wikipedia.org/wiki/Chondrodysplasie_m%C3%A9taphysaire_type_Jansen, ,"Chondrodysplasie Métaphysaire Type Jansen,Chondrodysplasie metaphysaire type Jansen,Chondrodysplasie métaphysaire type jansen"
Chondrodysplasie métaphysaire type Schmid,Q2964434, , , , , , , , , , , , , ,Q78.5,C0265289,C537352, ,https://fr.wikipedia.org/wiki/Chondrodysplasie_m%C3%A9taphysaire_type_Schmid, ,"Chondrodysplasie Métaphysaire Type Schmid,Chondrodysplasie metaphysaire type Schmid,Chondrodysplasie métaphysaire type schmid"
Chondrodysplasie ponctuée type rhizomélique type 1,Q2964435, , , , , , , , , , , , , ,Q77.3,C1859133, , ,https://fr.wikipedia.org/wiki/Chondrodysplasie_ponctu%C3%A9e_type_rhizom%C3%A9lique_(Type_1), ,"Chondrodysplasie Ponctuée Type Rhizomélique (Type 1),Chondrodysplasie ponctuee type rhizomelique (Type 1),Chondrodysplasie ponctuée type rhizomélique (type 1)"
Chondrodystrophie calcifiante congénitale,Q2964437, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Chondrodystrophie_calcifiante_cong%C3%A9nitale, ,"Chondrodystrophie Calcifiante Congénitale,Chondrodystrophie calcifiante congenitale"
chondrodysplasie métaphysaire de McKusick,Q2964438, , , , , , , , , , , , , ,Q78.8,C0220748,C535916,C61245,https://fr.wikipedia.org/wiki/Chondrodysplasie_m%C3%A9taphysaire_de_McKusick, ,"Chondrodysplasie Métaphysaire De McKusick,Chondrodysplasie metaphysaire de McKusick,Chondrodysplasie métaphysaire de mckusick,Hypoplasie cartilage-cheveux"
maladie de Machado-Joseph,Q3026441, , , , , , , , , , , , ,336.8,G11.8,C0024408,D017827,C84830,https://fr.wikipedia.org/wiki/Maladie_de_Machado-Joseph, , 
dissection de l'artère coronaire,Q3030635, , , , , , , , , , , , , , , , ,C165532,https://fr.wikipedia.org/wiki/Dissection_de_l%27art%C3%A8re_coronaire, ,dissection spontanée de l'artère coronaire
Dysferlinopathie,Q3042104, , , , , , , , , , , , , , ,C2931687,C537995, ,https://fr.wikipedia.org/wiki/Dysferlinopathie, , 
Dyskinésie kinésigénique paroxystique,Q3042113, , , , , , , , , , , , , ,G24.8, , ,C178413,https://fr.wikipedia.org/wiki/Dyskin%C3%A9sie_kin%C3%A9sig%C3%A9nique_paroxystique, ,"Dyskinesie kinesigenique paroxystique,Dyskinésie Kinésigénique Paroxystique,dyskinésie paroxystique kinésigénique"
dysplasie de hanche (type Beukes),Q3042140, , , , , , , , , , , , , ,Q65.8,C1840572,C564185, ,https://fr.wikipedia.org/wiki/Dysplasie_de_hanche,dysplasie constitutionnelle épiphysaire multiple,syndrome de Cilliers Beighton
Dysplasie épiphysaire multiple récessive,Q3042144, , , , , , , , , , , , , , , ,C535504, ,https://fr.wikipedia.org/wiki/Dysplasie_%C3%A9piphysaire_multiple_r%C3%A9cessive, ,"Dysplasie epiphysaire multiple recessive,Dysplasie Épiphysaire Multiple Récessive,Dysplasie épiphysaire multiple"
dystonie avec parkinsonisme liée à l'X,Q3042159, , , , , , , , , , , , , ,G24.1,C1839130,C564048,C126330,https://fr.wikipedia.org/wiki/Dystonie_avec_parkinsonisme_li%C3%A9e_%C3%A0_l%27X, ,"Dystonie Avec Parkinsonisme Liée À L'X,Dystonie avec parkinsonisme liee a l'X,Dystonie avec parkinsonisme liée à l'x"
dystrophie musculaire oculo-pharyngée,Q3042171,"Ptosis,dysarthrie,dysphagie","Q225957,Q622427,Q623289", , , , , , ,expansion de trinucléotide répétés,Q6736610,"Q2094702,analyse génétique","Q2094702,Q285223", ,G71.0,"C0244252,C0270952",D039141,C84942,https://fr.wikipedia.org/wiki/Dystrophie_musculaire_oculo-pharyng%C3%A9e,maladie génétique se manifestant après 45 ans par un abaissement de la paupière supérieure ou ptosis et par des troubles de la déglutition,"Dystrophie Musculaire Oculo-Pharyngée,Dystrophie musculaire oculo-pharyngee"
déficience en entérokinase,Q3043136, , , , , , , , , , , , ,277.89,K90.8,C0268416,C562649, ,https://fr.wikipedia.org/wiki/D%C3%A9ficience_en_ent%C3%A9rokinase, ,"Deficience en enterokinase,déficit en entéropeptidase"
Déficit en carnitine palmitoyltransférase I,Q3043143, , , , , , , , , , , , ,277.85,E71.3,"C0342789,C1829703",C535588,C98871,https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_carnitine_palmitoyltransf%C3%A9rase_I, ,"Deficit en carnitine palmitoyltransferase I,Déficit En Carnitine Palmitoyltransférase I,Déficit en carnitine palmitoyltransférase i"
"Déficit en fructose-1,6-diphosphatase",Q3043147, , , , , , , , , , , , , ,"E74.1,E74.19",C0016756,D015319,C128119,"https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_fructose-1,6-diphosphatase",anomalie métabolique., 
déficit en pyruvate kinase,Q3043149, , , , , , , , , , , , , ,D55.2,"C0340968,C1849472",C564858,C99037,https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_pyruvate_kinase,maladie (orpheline) à transmission autosomale récessive,anémie hémolytique due à un déficit en pyruvate kinase du globule rouge
Déficit en purine nucléoside phosphorylase,Q3043155, , , , , , , , , , , , , ,D81.5,C0268125,C562587,C3963,https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_purine_nucl%C3%A9oside_phosphorylase, ,"Deficit en purine nucleoside phosphorylase,Déficit En Purine Nucléoside Phosphorylase"
Déficit en mévalonate kinase,Q3043158, , , , , , , , , , , , , ,"E88.8,M04.1","C0342731,C0398691,C1959626",D054078,C84890,https://fr.wikipedia.org/wiki/D%C3%A9ficit_en_m%C3%A9valonate_kinase, ,"Acidurie mévalonique,Déficit en mevalonate kinase,Mevalonate kinase deficiency"
insensibilité congénitale à la douleur,Q3045238, , , , , , , , , , , , , , , ,D000699, ,https://fr.wikipedia.org/wiki/Insensibilit%C3%A9_cong%C3%A9nitale_%C3%A0_la_douleur, ,"analgésie congénitale,indifférence congénitale à la douleur"
zygomycose,Q3046374, , , , , , , , , , , , , , , ,D020096, , ,regroupe les mucormycoses et les entomophthoramycoses,Zygomycose
Fibrochondrogenèse,Q3071315, , , , , , , , , , , , , , ,"C0265282,C3278138",C562524, ,https://fr.wikipedia.org/wiki/Fibrochondrogen%C3%A8se, ,Fibrochondrogenese
