diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
desorden del gusto,Q18975305, , , , , , , , , , , , , , ,C4025879,D013651, , ,desorden sensorial,trastorno del gusto
Taurodontismo,Q3496241, , , , , , , , , , , , , ,K00.2,"C0266039,C4280616",C536946, ,https://es.wikipedia.org/wiki/Taurodontismo, , 
Q55784391,Q55784391, , , , , , , , , , , , , ,Q99.8,C3553858, , , , , 
Q75725394,Q75725394, , , , , , , , , , , , , , , , , , , , 
Q71077938,Q71077938, , , , , , , , , , , , , , , , , , , , 
Q73481256,Q73481256, , , , , , , , , , , , , , , , , , , , 
tinnitus,Q192309, , , , , , , , , , , , , , ,C0040264,D014012,C50772,https://es.wikipedia.org/wiki/Tinnitus,"fenómeno perceptivo que consiste en notar golpes o sonidos en el oído, que no proceden de ninguna fuente externa","acúfeno,acúfenos,tinitus"
Q19000422,Q19000422, , , , , , , , ,infección,Q166231, , , , , ,D014036,C85192, , , 
Torsades de pointes,Q1625433, , , , , , , , , , , , , , ,C0040479,D016171,C50779,https://es.wikipedia.org/wiki/Torsades_de_pointes, , 
Torulopsis,Q10700529, , , , , , , , , , , , , , , , , , ,género de hongos, 
Q7831316,Q7831316, , , , , , , , , , , , , , ,C0340231,D055089, , , , 
traqueobroncomegalía,Q7831318, , , , , , , , , , , , ,748.3,J98.0,"C0040587,C2713583",D014137,C85196,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Mounier-Kuhn,enfermedad congénita,"sindrome Mounier-Kuhn,sindrome de Mounier-Kuhn,síndrome Mounier-Kuhn,síndrome de Mounier-Kuhn,traqueobroncomegalia"
Q7834273,Q7834273, , , , , , , , , , , , ,284.81,D60.1,C0238478,C536980,C131683, , , 
Q43703023,Q43703023, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1971, 
treponematosis,Q1243869, , , , , , , , ,infección,Q166231, , , , , ,D014211,C85197, ,Enfermedad humana,"enfermedad treponemica,enfermedad treponémica,infeccion treponematosa,infección treponematosa"
Q7841016,Q7841016, , , , , , , , , , , , , , ,C0263487,C536558, , , , 
Q66896718,Q66896718, , , , , , , , , , , , , , , , , , , , 
trigger finger,Q2093127, , , , , , , , , , , , , , ,C0410060,D052582, ,https://es.wikipedia.org/wiki/Dedo_en_gatillo, , 
triploidía,Q504558, , , , , , , , , , , , , , , , , , ,presencia de una dotación cromosómica de 3n cromosomas, 
Q55781609,Q55781609, , , , , , , , , , , , , , ,C1860403,C536923, , , , 
Q2849604,Q2849604, , , , , , , , , , , , ,215.9,D18.0,C0346073,C536924,C4487, , , 
Disomía uniparental,Q1207929, , , , , , , , , , , , , , , ,D024182, ,https://es.wikipedia.org/wiki/Disom%C3%ADa_uniparental, ,Disomia uniparental
Q3650513,Q3650513, , , , , , , , , , , , , , , ,D014545, , , , 
enfermedad uveal,Q18555950, , , , , , , , , , , , , , ,C0042161,D014603,C26908, , ,"enfermedad de la úvea,trastorno de la úvea,trastorno uveal"
vaginismo,Q1128431, , , , ,vaginitis,Q676191, , , , , , , ,N94.2,C2004487,D052065,C78703,https://es.wikipedia.org/wiki/Vaginismo, , 
Q5958808,Q5958808, , , , , , , , , , , , , , ,C0268573,C536524, , , , 
Q2610066,Q2610066, , , , , , , , ,infección,Q166231, , , , ,C1320184,D065507, , , , 
Q55779917,Q55779917, , ,aciclovir,Q147101, , , , ,infección,Q166231, , ,052.7, ,C0586989,D000073618,C96407, , , 
síncope vasovagal,Q2667159, , , , ,Q7908541,Q7908541, , , , , , , , , ,D019462, ,https://es.wikipedia.org/wiki/S%C3%ADncope_vasovagal, , 
Q69740869,Q69740869, , , , , , , , , , , , , , , , , , , , 
Q7923466,Q7923466, , , , , , , , , , , , , , ,"C1860432,C2931176",C536346, , , , 
infección por virus ARN,Q18967413, , , , , , , , ,infección,Q166231, , , , , ,D012327,C34395, , , 
Q7263598,Q7263598, , , , , , , , , , , , , , ,"C0936215,C1527330",D026681,C85221, , , 
Deficiencia de vitamina E,Q7936965, , , , , , , , , , , , , , ,C0042875,D014811, ,https://es.wikipedia.org/wiki/Deficiencia_de_vitamina_E, , 
Vulvodinia,Q1571008, , , , , , , , , , , , ,625.70, ,CL495312,D056650, ,https://es.wikipedia.org/wiki/Vulvodinia,molestia o dolor crónico en la vulva, 
Q7961531,Q7961531, , , , , , , , , , , , ,457.1,I89.0,"C0024215,C0267372,C2931241",C536567, , , , 
degeneración walleriana,Q1753825, , , , , , , , , , , , , , , ,D014855, ,https://es.wikipedia.org/wiki/Degradaci%C3%B3n_walleriana, ,degeneracion walleriana
Q7967227,Q7967227, , , , , , , , , , , , , , , ,D050805, , , , 
Q1143638,Q1143638, , , , , , , , , , , , , , , , , , , , 
Síndrome de Muckle-Wells,Q1538218, , , , , , , , , , , , ,708.8,E85.0,C0268390,D056587,C119054,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Muckle-Wells, ,Sindrome de Muckle-Wells
tos ferina,Q134859,"apnea,cansancio,fiebre,rinorrea,tos,vómito","Q1115038,Q127076,Q35805,Q38933,Q754424,Q9690","Demeclociclina,eritromicina,guaifenesina","Q213511,Q2736402,Q420682", , , , ,Bordetella pertussis,Q137103, , , , ,C0006015,D014917, ,https://es.wikipedia.org/wiki/Tos_ferina,enfermedad infecciosa respiratoria,"coqueluche,pertussis,tos convulsa,tos convulsiva,tosferina"
Q48989140,Q48989140, , , , , , , , , , , , , ,G71.8,C0796200,C536703, , , , 
Q55637897,Q55637897, , , , , , , , , , , , , , ,C3502073,C564735, , , , 
Q55998502,Q55998502, , , , , , , , , , , , , ,Q84.1,"C0343073,C0345427,C1860238,C4072835,C4072836,C4073292",C536745, , , , 
Q55781621,Q55781621, , , , , , , , , , , , , , ,"C0272051,C1863769", , , , , 
Xerodermia pigmentosa,Q612693, , , , , , , , , , , , , ,Q82.1,C0043346,D014983,C3452,https://es.wikipedia.org/wiki/Xerodermia_pigmentosa, , 
