Name,Wikipedia link (en)
Hypoparathyroidism short stature mental retardation,https://en.wikipedia.org/w/index.php?title=Hypoparathyroidism_short_stature_mental_retardation&action=edit&redlink=1
Hypoparathyroidism short stature,https://en.wikipedia.org/w/index.php?title=Hypoparathyroidism_short_stature&action=edit&redlink=1
Hypoparathyroidism X linked,https://en.wikipedia.org/w/index.php?title=Hypoparathyroidism_X_linked&action=edit&redlink=1
Hypoparathyroidism,https://en.wikipedia.org/wiki/Hypoparathyroidism
"Hypophosphatasia, infantile","https://en.wikipedia.org/w/index.php?title=Hypophosphatasia,_infantile&action=edit&redlink=1"
Hypophosphatasia,https://en.wikipedia.org/wiki/Hypophosphatasia
Hypophosphatemic rickets,https://en.wikipedia.org/wiki/Hypophosphatemic_rickets
Hypopigmentation oculocerebral syndrome Cross type,https://en.wikipedia.org/w/index.php?title=Hypopigmentation_oculocerebral_syndrome_Cross_type&action=edit&redlink=1
Hypopituitarism micropenis cleft lip palate,https://en.wikipedia.org/w/index.php?title=Hypopituitarism_micropenis_cleft_lip_palate&action=edit&redlink=1
Hypopituitarism postaxial polydactyly,https://en.wikipedia.org/w/index.php?title=Hypopituitarism_postaxial_polydactyly&action=edit&redlink=1
Hypopituitarism,https://en.wikipedia.org/wiki/Hypopituitarism
Hypopituitary dwarfism,https://en.wikipedia.org/wiki/Hypopituitary_dwarfism
Hypoplasia hepatic ductular,https://en.wikipedia.org/w/index.php?title=Hypoplasia_hepatic_ductular&action=edit&redlink=1
Hypoplasia of the tibia with polydactyly,https://en.wikipedia.org/w/index.php?title=Hypoplasia_of_the_tibia_with_polydactyly&action=edit&redlink=1
Hypoplastic left heart syndrome,https://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome
Hypoplastic right heart microcephaly,https://en.wikipedia.org/w/index.php?title=Hypoplastic_right_heart_microcephaly&action=edit&redlink=1
Hypoplastic thumb mullerian aplasia,https://en.wikipedia.org/wiki/Hypoplastic_thumb_mullerian_aplasia
Hypoplastic thumbs hydranencephaly,https://en.wikipedia.org/w/index.php?title=Hypoplastic_thumbs_hydranencephaly&action=edit&redlink=1
Hypoproconvertinemia,https://en.wikipedia.org/w/index.php?title=Hypoproconvertinemia&action=edit&redlink=1
Hypoprothrombinemia,https://en.wikipedia.org/wiki/Hypoprothrombinemia
Hyporeninemic hypoaldosteronism,https://en.wikipedia.org/wiki/Hyporeninemic_hypoaldosteronism
Hyposmia nasal hypoplasia hypogonadism,https://en.wikipedia.org/w/index.php?title=Hyposmia_nasal_hypoplasia_hypogonadism&action=edit&redlink=1
Hypospadias familial,https://en.wikipedia.org/wiki/Hypospadias_familial
Hypospadias mental retardation Goldblatt type,https://en.wikipedia.org/w/index.php?title=Hypospadias_mental_retardation_Goldblatt_type&action=edit&redlink=1
Hyposplenism,https://en.wikipedia.org/wiki/Hyposplenism
Hypotelorism cleft palate hypospadias,https://en.wikipedia.org/w/index.php?title=Hypotelorism_cleft_palate_hypospadias&action=edit&redlink=1
Hypothalamic dysfunction,https://en.wikipedia.org/wiki/Hypothalamic_dysfunction
Hypothalamic hamartoblastoma syndrome,https://en.wikipedia.org/wiki/Hypothalamic_hamartoblastoma_syndrome
Hypothalamic hamartomas,https://en.wikipedia.org/wiki/Hypothalamic_hamartoma
Hypertonic gingivitus,https://en.wikipedia.org/w/index.php?title=Hypertonic_gingivitus&action=edit&redlink=1
Hypothermia,https://en.wikipedia.org/wiki/Hypothermia
Hypothyroidism due to iodide transport defect,https://en.wikipedia.org/w/index.php?title=Hypothyroidism_due_to_iodide_transport_defect&action=edit&redlink=1
Hypothyroidism postaxial polydactyly mental retardation,https://en.wikipedia.org/w/index.php?title=Hypothyroidism_postaxial_polydactyly_mental_retardation&action=edit&redlink=1
Hypothyroidism,https://en.wikipedia.org/wiki/Hypothyroidism
Hypotonic sclerotic muscular dystrophy,https://en.wikipedia.org/w/index.php?title=Hypotonic_sclerotic_muscular_dystrophy&action=edit&redlink=1
Hypotrichosis mental retardation Lopes type,https://en.wikipedia.org/w/index.php?title=Hypotrichosis_mental_retardation_Lopes_type&action=edit&redlink=1
Hypotrichosis,https://en.wikipedia.org/wiki/Hypotrichosis
Hypotropia,https://en.wikipedia.org/wiki/Hypotropia
Hypoxanthine guanine phosphoribosyltransferase deficiency,https://en.wikipedia.org/w/index.php?title=Hypoxanthine_guanine_phosphoribosyltransferase_deficiency&action=edit&redlink=1
Hypoxia,https://en.wikipedia.org/wiki/Hypoxia_(medical)
